"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)"
115.85,21.4078851305,28.2777486716
115.86,21.4078851305,28.1629616789
115.87,21.431280106,28.2312491926
115.88,21.4078851305,28.2777486716
115.89,21.431280106,28.2080012421
115.9,21.4078851305,28.1629616789
115.91,21.4546728361,28.254498332
115.92,21.4078851305,28.2777486716
115.93,21.431280106,28.1629616789
115.94,21.4078851305,28.254498332
115.95,21.431280106,28.1629616789
115.96,21.4078851305,28.254498332
115.97,21.431280106,28.2777486716
115.98,21.4078851305,28.2312491926
115.99,21.4078851305,28.2312491926
116,21.4078851305,28.1629616789
116.01,21.431280106,28.2777486716
116.02,21.4078851305,28.254498332
116.03,21.4546728361,28.2312491926
116.04,21.4078851305,28.2777486716
116.05,21.431280106,28.254498332
116.06,21.4078851305,28.2080012421
116.07,21.431280106,28.2777486716
116.08,21.4078851305,28.1629616789
116.09,21.4078851305,28.2312491926
116.1,21.4078851305,28.254498332
116.11,21.4546728361,28.1629616789
116.12,21.4078851305,28.2777486716
116.13,21.431280106,28.1629616789
116.14,21.4078851305,28.254498332
116.15,21.431280106,28.1629616789
116.16,21.4078851305,28.254498332
116.17,21.431280106,28.254498332
116.18,21.4078851305,28.254498332
116.19,21.431280106,28.2777486716
116.2,21.4078851305,28.1629616789
116.21,21.4078851305,28.1629616789
116.22,21.4078851305,28.2777486716
116.23,21.431280106,28.2777486716
116.24,21.431280106,28.1629616789
116.25,21.431280106,28.2312491926
116.26,21.4078851305,28.254498332
116.27,21.431280106,28.1629616789
116.28,21.4078851305,28.254498332
116.29,21.4546728361,28.1629616789
116.3,21.4078851305,28.2777486716
116.31,21.431280106,28.1847544692
116.32,21.4078851305,28.2312491926
116.33,21.431280106,28.254498332
116.34,21.4078851305,28.254498332
116.35,21.431280106,28.1629616789
116.36,21.4078851305,28.1629616789
116.37,21.431280106,28.254498332
116.38,21.4078851305,28.1397171552
116.39,21.431280106,28.254498332
116.4,21.4078851305,28.1629616789
116.41,21.431280106,28.1847544692
116.42,21.4078851305,28.254498332
116.43,21.431280106,28.1629616789
116.44,21.4078851305,28.254498332
116.45,21.4546728361,28.1629616789
116.46,21.4078851305,28.2312491926
116.47,21.431280106,28.2777486716
116.48,21.4078851305,28.1629616789
116.49,21.431280106,28.2777486716
116.5,21.4078851305,28.1629616789
116.51,21.4078851305,28.254498332
116.52,21.4078851305,28.1629616789
116.53,21.431280106,28.2312491926
116.54,21.4078851305,28.254498332
116.55,21.431280106,28.1397171552
116.56,21.4078851305,28.2777486716
116.57,21.431280106,28.1629616789
116.58,21.4078851305,28.254498332
116.59,21.431280106,28.1629616789
116.6,21.4078851305,28.2312491926
116.61,21.4546728361,28.2080012421
116.62,21.4078851305,28.254498332
116.63,21.431280106,28.1629616789
116.64,21.4078851305,28.254498332
116.65,21.431280106,28.254498332
116.66,21.4078851305,28.1397171552
116.67,21.431280106,28.254498332
116.68,21.4078851305,28.2080012421
116.69,21.431280106,28.254498332
116.7,21.4078851305,28.254498332
116.71,21.431280106,28.1397171552
116.72,21.4078851305,28.254498332
116.73,21.431280106,28.2777486716
116.74,21.4078851305,28.1629616789
116.75,21.4078851305,28.1847544692
116.76,21.4078851305,28.1629616789
116.77,21.4546728361,28.254498332
116.78,21.4078851305,28.254498332
116.79,21.431280106,28.1847544692
116.8,21.4078851305,28.2777486716
116.81,21.4546728361,28.1397171552
116.82,21.4078851305,28.254498332
116.83,21.431280106,28.254498332
116.84,21.4078851305,28.1629616789
116.85,21.431280106,28.254498332
116.86,21.4078851305,28.2312491926
116.87,21.431280106,28.1629616789
116.88,21.4078851305,28.254498332
116.89,21.431280106,28.2777486716
116.9,21.4078851305,28.1629616789
116.91,21.431280106,28.254498332
116.92,21.4078851305,28.1397171552
116.93,21.431280106,28.2777486716
116.94,21.4078851305,28.1397171552
116.95,21.4078851305,28.254498332
116.96,21.4078851305,28.254498332
116.97,21.431280106,28.1847544692
116.98,21.4078851305,28.254498332
116.99,21.431280106,28.2312491926
117,21.4078851305,28.254498332
117.01,21.431280106,28.1629616789
117.02,21.4078851305,28.2312491926
117.03,21.431280106,28.2080012421
117.04,21.4078851305,28.254498332
117.05,21.431280106,28.1629616789
117.06,21.4078851305,28.254498332
117.07,21.431280106,28.1629616789
117.08,21.4078851305,28.2777486716
117.09,21.431280106,28.2080012421
117.1,21.4078851305,28.1629616789
117.11,21.4078851305,28.254498332
117.12,21.431280106,28.1397171552
117.13,21.4078851305,28.254498332
117.14,21.4078851305,28.1629616789
117.15,21.431280106,28.1847544692
117.16,21.4078851305,28.254498332
117.17,21.4078851305,28.1629616789
117.18,21.4078851305,28.254498332
117.19,21.431280106,28.2777486716
117.2,21.4078851305,28.1629616789
117.21,21.431280106,28.1847544692
117.22,21.4078851305,28.2312491926
117.23,21.431280106,28.254498332
117.24,21.4078851305,28.254498332
117.25,21.431280106,28.2312491926
117.26,21.4078851305,28.1397171552
117.27,21.431280106,28.254498332
117.28,21.4078851305,28.1397171552
117.29,21.431280106,28.2312491926
117.3,21.4078851305,28.254498332
117.31,21.431280106,28.1629616789
117.32,21.4078851305,28.2777486716
117.33,21.4078851305,28.2080012421
117.34,21.4078851305,28.254498332
117.35,21.431280106,28.1629616789
117.36,21.4078851305,28.1847544692
117.37,21.4546728361,28.254498332
117.38,21.4078851305,28.1629616789
117.39,21.431280106,28.2312491926
117.4,21.4078851305,28.2777486716
117.41,21.4546728361,28.2080012421
117.42,21.4078851305,28.2312491926
117.43,21.431280106,28.2312491926
117.44,21.4078851305,28.254498332
117.45,21.431280106,28.1629616789
117.46,21.4078851305,28.2312491926
117.47,21.4078851305,28.2080012421
117.48,21.4078851305,28.254498332
117.49,21.431280106,28.1397171552
117.5,21.4078851305,28.254498332
117.51,21.431280106,28.254498332
117.52,21.4078851305,28.2080012421
117.53,21.4078851305,28.2777486716
117.54,21.4078851305,28.2312491926
117.55,21.431280106,28.2312491926
117.56,21.4078851305,28.254498332
117.57,21.4546728361,28.2312491926
117.58,21.4078851305,28.2312491926
117.59,21.4546728361,28.2777486716
117.6,21.4078851305,28.1397171552
117.61,21.431280106,28.254498332
117.62,21.4078851305,28.2080012421
117.63,21.431280106,28.1397171552
117.64,21.4078851305,28.254498332
117.65,21.431280106,28.254498332
117.66,21.4078851305,28.2080012421
117.67,21.431280106,28.2080012421
117.68,21.4078851305,28.254498332
117.69,21.431280106,28.1397171552
117.7,21.4078851305,28.2312491926
117.71,21.431280106,28.2312491926
117.72,21.4078851305,28.2080012421
117.73,21.431280106,28.2312491926
117.74,21.4078851305,28.1847544692
117.75,21.431280106,28.2312491926
117.76,21.4078851305,28.2080012421
117.77,21.4078851305,28.1629616789
117.78,21.4078851305,28.254498332
117.79,21.4078851305,28.1629616789
117.8,21.4078851305,28.254498332
117.81,21.431280106,28.254498332
117.82,21.4078851305,28.1629616789
117.83,21.431280106,28.2080012421
117.84,21.4078851305,28.254498332
117.85,21.431280106,28.1629616789
117.86,21.4078851305,28.254498332
117.87,21.431280106,28.2312491926
117.88,21.4078851305,28.254498332
117.89,21.4546728361,28.254498332
117.9,21.4078851305,28.254498332
117.91,21.4546728361,28.254498332
117.92,21.4078851305,28.1629616789
117.93,21.431280106,28.2777486716
117.94,21.4078851305,28.2312491926
117.95,21.431280106,28.1629616789
117.96,21.4078851305,28.254498332
117.97,21.4078851305,28.254498332
117.98,21.4078851305,28.1397171552
117.99,21.431280106,28.254498332
118,21.4078851305,28.254498332
118.01,21.4078851305,28.254498332
118.02,21.4078851305,28.1397171552
118.03,21.431280106,28.254498332
118.04,21.4078851305,28.2312491926
118.05,21.431280106,28.254498332
118.06,21.4078851305,28.2080012421
118.07,21.431280106,28.254498332
118.08,21.4078851305,28.2080012421
118.09,21.4078851305,28.254498332
118.1,21.4078851305,28.2312491926
118.11,21.431280106,28.254498332
118.12,21.4078851305,28.254498332
118.13,21.431280106,28.254498332
118.14,21.4078851305,28.1397171552
118.15,21.431280106,28.254498332
118.16,21.4078851305,28.254498332
118.17,21.431280106,28.2080012421
118.18,21.4078851305,28.2312491926
118.19,21.4546728361,28.254498332
118.2,21.4078851305,28.1847544692
118.21,21.431280106,28.2777486716
118.22,21.4078851305,28.2312491926
118.23,21.4078851305,28.2312491926
118.24,21.4078851305,28.254498332
118.25,21.431280106,28.2312491926
118.26,21.4078851305,28.254498332
118.27,21.4546728361,28.2312491926
118.28,21.431280106,28.1397171552
118.29,21.431280106,28.254498332
118.3,21.4078851305,28.1397171552
118.31,21.431280106,28.254498332
118.32,21.4078851305,28.1397171552
118.33,21.431280106,28.254498332
118.34,21.4078851305,28.1629616789
118.35,21.431280106,28.2080012421
118.36,21.4078851305,28.2312491926
118.37,21.431280106,28.254498332
118.38,21.4078851305,28.254498332
118.39,21.431280106,28.1847544692
118.4,21.4078851305,28.254498332
118.41,21.4078851305,28.1397171552
118.42,21.4078851305,28.2080012421
118.43,21.431280106,28.254498332
118.44,21.4078851305,28.254498332
118.45,21.431280106,28.1629616789
118.46,21.4078851305,28.1397171552
118.47,21.4546728361,28.2312491926
118.48,21.4078851305,28.254498332
118.49,21.431280106,28.1629616789
118.5,21.4078851305,28.2312491926
118.51,21.431280106,28.254498332
118.52,21.4078851305,28.2312491926
118.53,21.4546728361,28.2312491926
118.54,21.4078851305,28.2312491926
118.55,21.431280106,28.1629616789
118.56,21.4078851305,28.2312491926
118.57,21.431280106,28.2080012421
118.58,21.431280106,28.254498332
118.59,21.431280106,28.254498332
118.6,21.4078851305,28.2080012421
118.61,21.431280106,28.254498332
118.62,21.4078851305,28.1397171552
118.63,21.431280106,28.2312491926
118.64,21.4078851305,28.2312491926
118.65,21.4078851305,28.1397171552
118.66,21.384487897,28.254498332
118.67,21.431280106,28.1397171552
118.68,21.4078851305,28.254498332
118.69,21.431280106,28.1397171552
118.7,21.4078851305,28.254498332
118.71,21.4078851305,28.1397171552
118.72,21.4078851305,28.254498332
118.73,21.431280106,28.254498332
118.74,21.4078851305,28.1397171552
118.75,21.431280106,28.254498332
118.76,21.4078851305,28.1629616789
118.77,21.431280106,28.254498332
118.78,21.4078851305,28.1397171552
118.79,21.431280106,28.254498332
118.8,21.4078851305,28.1629616789
118.81,21.431280106,28.254498332
118.82,21.4078851305,28.2080012421
118.83,21.431280106,28.1397171552
118.84,21.4078851305,28.254498332
118.85,21.431280106,28.1397171552
118.86,21.431280106,28.254498332
118.87,21.431280106,28.2080012421
118.88,21.4078851305,28.2312491926
118.89,21.431280106,28.254498332
118.9,21.4078851305,28.254498332
118.91,21.431280106,28.1397171552
118.92,21.4078851305,28.254498332
118.93,21.431280106,28.1397171552
118.94,21.4078851305,28.2312491926
118.95,21.431280106,28.2312491926
118.96,21.4078851305,28.1629616789
118.97,21.4546728361,28.254498332
118.98,21.4078851305,28.1397171552
118.99,21.431280106,28.254498332
119,21.4078851305,28.1397171552
119.01,21.431280106,28.254498332
119.02,21.4078851305,28.1397171552
119.03,21.4078851305,28.254498332
119.04,21.4078851305,28.2312491926
119.05,21.431280106,28.1397171552
119.06,21.4078851305,28.2312491926
119.07,21.4546728361,28.254498332
119.08,21.4078851305,28.1847544692
119.09,21.431280106,28.2312491926
119.1,21.4078851305,28.2312491926
119.11,21.431280106,28.1847544692
119.12,21.4078851305,28.2312491926
119.13,21.431280106,28.254498332
119.14,21.4078851305,28.1397171552
119.15,21.4546728361,28.254498332
119.16,21.4078851305,28.1629616789
119.17,21.431280106,28.1847544692
119.18,21.4078851305,28.1847544692
119.19,21.431280106,28.254498332
119.2,21.4078851305,28.1397171552
119.21,21.4546728361,28.2777486716
119.22,21.4078851305,28.2312491926
119.23,21.431280106,28.2080012421
119.24,21.431280106,28.2312491926
119.25,21.431280106,28.2312491926
119.26,21.431280106,28.2312491926
119.27,21.431280106,28.2777486716
119.28,21.4078851305,28.1397171552
119.29,21.431280106,28.254498332
119.3,21.4078851305,28.1397171552
119.31,21.431280106,28.2080012421
119.32,21.4078851305,28.2312491926
119.33,21.431280106,28.1629616789
119.34,21.4078851305,28.2312491926
119.35,21.431280106,28.254498332
119.36,21.4078851305,28.1397171552
119.37,21.431280106,28.254498332
119.38,21.4078851305,28.1397171552
119.39,21.431280106,28.254498332
119.4,21.4078851305,28.254498332
119.41,21.431280106,28.1397171552
119.42,21.431280106,28.1397171552
119.43,21.4546728361,28.254498332
119.44,21.4078851305,28.1397171552
119.45,21.4078851305,28.2312491926
119.46,21.4078851305,28.2312491926
119.47,21.4078851305,28.1629616789
119.48,21.4078851305,28.2312491926
119.49,21.4078851305,28.254498332
119.5,21.4078851305,28.1629616789
119.51,21.431280106,28.1847544692
119.52,21.4078851305,28.2080012421
119.53,21.431280106,28.1629616789
119.54,21.4078851305,28.254498332
119.55,21.4546728361,28.1397171552
119.56,21.4078851305,28.2312491926
119.57,21.4078851305,28.254498332
119.58,21.4078851305,28.1397171552
119.59,21.4546728361,28.2312491926
119.6,21.4078851305,28.1629616789
119.61,21.431280106,28.254498332
119.62,21.4078851305,28.1629616789
119.63,21.431280106,28.1397171552
119.64,21.4078851305,28.1397171552
119.65,21.4546728361,28.254498332
119.66,21.4078851305,28.1629616789
119.67,21.431280106,28.254498332
119.68,21.4078851305,28.1397171552
119.69,21.4546728361,28.2312491926
119.7,21.4078851305,28.1397171552
119.71,21.431280106,28.2312491926
119.72,21.4078851305,28.1397171552
119.73,21.431280106,28.254498332
119.74,21.4078851305,28.1629616789
119.75,21.431280106,28.1629616789
119.76,21.4078851305,28.1847544692
119.77,21.431280106,28.2312491926
119.78,21.431280106,28.1397171552
119.79,21.4546728361,28.254498332
119.8,21.4078851305,28.1397171552
119.81,21.431280106,28.2312491926
119.82,21.4078851305,28.1397171552
119.83,21.431280106,28.254498332
119.84,21.4078851305,28.1397171552
119.85,21.431280106,28.2312491926
119.86,21.4078851305,28.254498332
119.87,21.431280106,28.1397171552
119.88,21.4078851305,28.2777486716
119.89,21.431280106,28.2080012421
119.9,21.4078851305,28.254498332
119.91,21.431280106,28.1397171552
119.92,21.4078851305,28.2312491926
119.93,21.4546728361,28.1397171552
119.94,21.4078851305,28.254498332
119.95,21.4546728361,28.1629616789
119.96,21.4078851305,28.254498332
119.97,21.4546728361,28.2312491926
119.98,21.431280106,28.1397171552
119.99,21.431280106,28.2312491926
120,21.4078851305,28.1847544692
120.01,21.431280106,28.1397171552
120.02,21.4078851305,28.2312491926
120.03,21.431280106,28.254498332
120.04,21.4078851305,28.1397171552
120.05,21.431280106,28.2312491926
120.06,21.4078851305,28.1397171552
120.07,21.4078851305,28.254498332
120.08,21.4078851305,28.2312491926
120.09,21.4546728361,28.1397171552
120.1,21.4078851305,28.2312491926
120.11,21.4546728361,28.1847544692
120.12,21.4078851305,28.2312491926
120.13,21.431280106,28.254498332
120.14,21.4078851305,28.1397171552
120.15,21.4078851305,28.254498332
120.16,21.4078851305,28.1397171552
120.17,21.4546728361,28.254498332
120.18,21.4078851305,28.1629616789
120.19,21.4546728361,28.254498332
120.2,21.4078851305,28.1397171552
120.21,21.431280106,28.2312491926
120.22,21.4078851305,28.2312491926
120.23,21.4546728361,28.1397171552
120.24,21.4078851305,28.2312491926
120.25,21.431280106,28.1629616789
120.26,21.4078851305,28.2312491926
120.27,21.431280106,28.1629616789
120.28,21.4078851305,28.2312491926
120.29,21.4546728361,28.1629616789
120.3,21.4078851305,28.2312491926
120.31,21.4546728361,28.1629616789
120.32,21.4078851305,28.2312491926
120.33,21.431280106,28.254498332
120.34,21.4078851305,28.1629616789
120.35,21.431280106,28.1397171552
120.36,21.4078851305,28.254498332
120.37,21.431280106,28.2080012421
120.38,21.4078851305,28.2312491926
120.39,21.431280106,28.1629616789
120.4,21.4078851305,28.2312491926
120.41,21.431280106,28.1397171552
120.42,21.4078851305,28.2312491926
120.43,21.431280106,28.254498332
120.44,21.4078851305,28.1629616789
120.45,21.431280106,28.1397171552
120.46,21.4078851305,28.2312491926
120.47,21.431280106,28.254498332
120.48,21.4078851305,28.1397171552
120.49,21.4078851305,28.1397171552
120.5,21.4078851305,28.2312491926
120.51,21.431280106,28.1397171552
120.52,21.4078851305,28.254498332
120.53,21.431280106,28.1397171552
120.54,21.4078851305,28.254498332
120.55,21.431280106,28.254498332
120.56,21.4078851305,28.1397171552
120.57,21.431280106,28.254498332
120.58,21.4078851305,28.1397171552
120.59,21.431280106,28.254498332
120.6,21.4078851305,28.1397171552
120.61,21.431280106,28.254498332
120.62,21.4078851305,28.2080012421
120.63,21.4546728361,28.254498332
120.64,21.4078851305,28.1397171552
120.65,21.431280106,28.254498332
120.66,21.4078851305,28.2080012421
